Year,Month,Canton,Cases
2009,3,Nicoya,0
2009,4,Nicoya,0
2009,5,Nicoya,0
2009,6,Nicoya,2
2009,7,Nicoya,1
2009,8,Nicoya,1
2009,9,Nicoya,4
2009,10,Nicoya,19
2009,11,Nicoya,10
2009,12,Nicoya,9
2010,1,Nicoya,1
2010,2,Nicoya,5
2010,3,Nicoya,4
2010,4,Nicoya,2
2010,5,Nicoya,5
2010,6,Nicoya,27
2010,7,Nicoya,93
2010,8,Nicoya,199
2010,9,Nicoya,133
2010,10,Nicoya,148
2010,11,Nicoya,59
2010,12,Nicoya,41
2011,1,Nicoya,10
2011,2,Nicoya,17
2011,3,Nicoya,3
2011,4,Nicoya,2
2011,5,Nicoya,2
2011,6,Nicoya,25
2011,7,Nicoya,15
2011,8,Nicoya,9
2011,9,Nicoya,12
2011,10,Nicoya,19
2011,11,Nicoya,30
2011,12,Nicoya,9
2012,1,Nicoya,4
2012,2,Nicoya,3
2012,3,Nicoya,4
2012,4,Nicoya,0
2012,5,Nicoya,2
2012,6,Nicoya,14
2012,7,Nicoya,4
2012,8,Nicoya,7
2012,9,Nicoya,32
2012,10,Nicoya,49
2012,11,Nicoya,46
2012,12,Nicoya,76
2013,1,Nicoya,160
2013,2,Nicoya,97
2013,3,Nicoya,93
2013,4,Nicoya,86
2013,5,Nicoya,132
2013,6,Nicoya,532
2013,7,Nicoya,1143
2013,8,Nicoya,1036
2013,9,Nicoya,185
2013,10,Nicoya,95
2013,11,Nicoya,49
2013,12,Nicoya,28
2014,1,Nicoya,7
2014,2,Nicoya,0
2014,3,Nicoya,0
2014,4,Nicoya,0
2014,5,Nicoya,0
2014,6,Nicoya,1
2014,7,Nicoya,1
2014,8,Nicoya,5
2014,9,Nicoya,40
2014,10,Nicoya,96
2014,11,Nicoya,144
2014,12,Nicoya,81
2015,1,Nicoya,52
2015,2,Nicoya,19
2015,3,Nicoya,7
2015,4,Nicoya,3
2015,5,Nicoya,7
2015,6,Nicoya,12
2015,7,Nicoya,32
2015,8,Nicoya,121
2015,9,Nicoya,260
2015,10,Nicoya,368
2015,11,Nicoya,303
2015,12,Nicoya,171
2016,1,Nicoya,104
2016,2,Nicoya,79
2016,3,Nicoya,24
2016,4,Nicoya,6
2016,5,Nicoya,6
2016,6,Nicoya,7
2016,7,Nicoya,18
2016,8,Nicoya,37
2016,9,Nicoya,31
2016,10,Nicoya,36
2016,11,Nicoya,25
2016,12,Nicoya,15
2017,1,Nicoya,1
2017,2,Nicoya,2
2017,3,Nicoya,2
2017,4,Nicoya,0
2017,5,Nicoya,2
2017,6,Nicoya,5
2017,7,Nicoya,12
2017,8,Nicoya,5
2017,9,Nicoya,5
2017,10,Nicoya,8
2017,11,Nicoya,7
2017,12,Nicoya,1
2018,1,Nicoya,2
2018,2,Nicoya,1
2018,3,Nicoya,1
2018,4,Nicoya,1
2018,5,Nicoya,2
2018,6,Nicoya,2
2018,7,Nicoya,6
2018,8,Nicoya,5
2018,9,Nicoya,2
2018,10,Nicoya,8
2018,11,Nicoya,6
2018,12,Nicoya,3
2019,1,Nicoya,6
2019,2,Nicoya,7
2019,3,Nicoya,3
2019,4,Nicoya,2
2019,5,Nicoya,0
2019,6,Nicoya,12
2019,7,Nicoya,7
2019,8,Nicoya,5
2019,9,Nicoya,8
2019,10,Nicoya,14
2019,11,Nicoya,16
2019,12,Nicoya,14
2020,1,Nicoya,2
2020,2,Nicoya,12
2020,3,Nicoya,5
2020,4,Nicoya,1
2020,5,Nicoya,4
2020,6,Nicoya,1
2020,7,Nicoya,4
2020,8,Nicoya,3
2020,9,Nicoya,0
2020,10,Nicoya,0
2020,11,Nicoya,2
2020,12,Nicoya,0
2021,1,Nicoya,0
2021,2,Nicoya,0
2021,3,Nicoya,2
2021,4,Nicoya,1
2021,5,Nicoya,0
2021,6,Nicoya,0
2021,7,Nicoya,0
2021,8,Nicoya,0
2021,9,Nicoya,0
2021,10,Nicoya,0
2021,11,Nicoya,0
2021,12,Nicoya,0
2000,1,Oreamuno,0
2000,2,Oreamuno,0
2000,3,Oreamuno,0
2000,4,Oreamuno,0
2000,5,Oreamuno,0
2000,6,Oreamuno,0
2000,7,Oreamuno,0
2000,8,Oreamuno,0
2000,9,Oreamuno,0
2000,10,Oreamuno,0
2000,11,Oreamuno,0
2000,12,Oreamuno,0
2001,1,Oreamuno,1
2001,2,Oreamuno,0
2001,3,Oreamuno,0
2001,4,Oreamuno,0
2001,5,Oreamuno,0
2001,6,Oreamuno,0
2001,7,Oreamuno,0
2001,8,Oreamuno,1
2001,9,Oreamuno,0
2001,10,Oreamuno,1
2001,11,Oreamuno,0
2001,12,Oreamuno,0
2002,1,Oreamuno,0
2002,2,Oreamuno,0
2002,3,Oreamuno,0
2002,4,Oreamuno,0
2002,5,Oreamuno,0
2002,6,Oreamuno,0
2002,7,Oreamuno,0
2002,8,Oreamuno,0
2002,9,Oreamuno,0
2002,10,Oreamuno,0
2002,11,Oreamuno,0
2002,12,Oreamuno,0
2003,1,Oreamuno,0
2003,2,Oreamuno,0
2003,3,Oreamuno,0
2003,4,Oreamuno,0
2003,5,Oreamuno,0
2003,6,Oreamuno,0
2003,7,Oreamuno,0
2003,8,Oreamuno,0
2003,9,Oreamuno,0
2003,10,Oreamuno,1
2003,11,Oreamuno,0
2003,12,Oreamuno,0
2004,1,Oreamuno,0
2004,2,Oreamuno,0
2004,3,Oreamuno,0
2004,4,Oreamuno,0
2004,5,Oreamuno,0
2004,6,Oreamuno,0
2004,7,Oreamuno,0
2004,8,Oreamuno,0
2004,9,Oreamuno,0
2004,10,Oreamuno,0
2004,11,Oreamuno,0
2004,12,Oreamuno,0
2005,1,Oreamuno,0
2005,2,Oreamuno,0
2005,3,Oreamuno,0
2005,4,Oreamuno,0
2005,5,Oreamuno,0
2005,6,Oreamuno,0
2005,7,Oreamuno,0
2005,8,Oreamuno,0
2005,9,Oreamuno,3
2005,10,Oreamuno,3
2005,11,Oreamuno,1
2005,12,Oreamuno,1
2006,1,Oreamuno,0
2006,2,Oreamuno,1
2006,3,Oreamuno,0
2006,4,Oreamuno,0
2006,5,Oreamuno,0
2006,6,Oreamuno,1
2006,7,Oreamuno,0
2006,8,Oreamuno,0
2006,9,Oreamuno,0
2006,10,Oreamuno,0
2006,11,Oreamuno,0
2006,12,Oreamuno,1
2007,1,Oreamuno,0
2007,2,Oreamuno,2
2007,3,Oreamuno,0
2007,4,Oreamuno,0
2007,5,Oreamuno,1
2007,6,Oreamuno,0
2007,7,Oreamuno,3
2007,8,Oreamuno,1
2007,9,Oreamuno,1
2007,10,Oreamuno,0
2007,11,Oreamuno,1
2007,12,Oreamuno,0
2008,1,Oreamuno,0
2008,2,Oreamuno,0
2008,3,Oreamuno,0
2008,4,Oreamuno,0
2008,5,Oreamuno,2
2008,6,Oreamuno,0
2008,7,Oreamuno,0
2008,8,Oreamuno,0
2008,9,Oreamuno,0
2008,10,Oreamuno,0
2008,11,Oreamuno,0
2008,12,Oreamuno,0
2009,1,Oreamuno,0
2009,2,Oreamuno,0
2009,3,Oreamuno,0
2009,4,Oreamuno,0
2009,5,Oreamuno,0
2009,6,Oreamuno,0
2009,7,Oreamuno,0
2009,8,Oreamuno,0
2009,9,Oreamuno,0
2009,10,Oreamuno,0
2009,11,Oreamuno,1
2009,12,Oreamuno,0
2010,1,Oreamuno,0
2010,2,Oreamuno,0
2010,3,Oreamuno,0
2010,4,Oreamuno,0
2010,5,Oreamuno,0
2010,6,Oreamuno,0
2010,7,Oreamuno,1
2010,8,Oreamuno,0
2010,9,Oreamuno,1
2010,10,Oreamuno,0
2010,11,Oreamuno,0
2010,12,Oreamuno,0
2011,1,Oreamuno,1
2011,2,Oreamuno,0
2011,3,Oreamuno,0
2011,4,Oreamuno,0
2011,5,Oreamuno,0
2011,6,Oreamuno,1
2011,7,Oreamuno,1
2011,8,Oreamuno,0
2011,9,Oreamuno,0
2011,10,Oreamuno,0
2011,11,Oreamuno,0
2011,12,Oreamuno,0
2012,1,Oreamuno,0
2012,2,Oreamuno,0
2012,3,Oreamuno,0
2012,4,Oreamuno,0
2012,5,Oreamuno,0
2012,6,Oreamuno,0
2012,7,Oreamuno,0
2012,8,Oreamuno,0
2012,9,Oreamuno,0
2012,10,Oreamuno,0
2012,11,Oreamuno,0
2012,12,Oreamuno,0
2013,1,Oreamuno,0
2013,2,Oreamuno,0
2013,3,Oreamuno,0
2013,4,Oreamuno,2
2013,5,Oreamuno,2
2013,6,Oreamuno,1
2013,7,Oreamuno,32
2013,8,Oreamuno,7
2013,9,Oreamuno,0
2013,10,Oreamuno,1
2013,11,Oreamuno,1
2013,12,Oreamuno,0
2014,1,Oreamuno,0
2014,2,Oreamuno,0
2014,3,Oreamuno,0
2014,4,Oreamuno,0
2014,5,Oreamuno,0
2014,6,Oreamuno,0
2014,7,Oreamuno,0
2014,8,Oreamuno,0
2014,9,Oreamuno,0
2014,10,Oreamuno,0
2014,11,Oreamuno,0
2014,12,Oreamuno,0
2015,1,Oreamuno,0
2015,2,Oreamuno,0
2015,3,Oreamuno,0
2015,4,Oreamuno,0
2015,5,Oreamuno,0
2015,6,Oreamuno,0
2015,7,Oreamuno,0
2015,8,Oreamuno,0
2015,9,Oreamuno,0
2015,10,Oreamuno,4
2015,11,Oreamuno,1
2015,12,Oreamuno,0
2016,1,Oreamuno,0
2016,2,Oreamuno,0
2016,3,Oreamuno,0
2016,4,Oreamuno,0
2016,5,Oreamuno,0
2016,6,Oreamuno,1
2016,7,Oreamuno,0
2016,8,Oreamuno,0
2016,9,Oreamuno,0
2016,10,Oreamuno,0
2016,11,Oreamuno,0
2016,12,Oreamuno,0
2017,1,Oreamuno,0
2017,2,Oreamuno,1
2017,3,Oreamuno,0
2017,4,Oreamuno,0
2017,5,Oreamuno,1
2017,6,Oreamuno,1
2017,7,Oreamuno,0
2017,8,Oreamuno,0
2017,9,Oreamuno,0
2017,10,Oreamuno,0
2017,11,Oreamuno,0
2017,12,Oreamuno,0
2018,1,Oreamuno,0
2018,2,Oreamuno,0
2018,3,Oreamuno,0
2018,4,Oreamuno,0
2018,5,Oreamuno,0
2018,6,Oreamuno,0
2018,7,Oreamuno,0
2018,8,Oreamuno,0
2018,9,Oreamuno,0
2018,10,Oreamuno,0
2018,11,Oreamuno,1
2018,12,Oreamuno,0
2019,1,Oreamuno,0
2019,2,Oreamuno,0
2019,3,Oreamuno,0
2019,4,Oreamuno,0
2019,5,Oreamuno,0
2019,6,Oreamuno,0
2019,7,Oreamuno,0
2019,8,Oreamuno,0
2019,9,Oreamuno,0
2019,10,Oreamuno,0
2019,11,Oreamuno,0
2019,12,Oreamuno,0
2020,1,Oreamuno,0
2020,2,Oreamuno,0
2020,3,Oreamuno,0
2020,4,Oreamuno,0
2020,5,Oreamuno,0
2020,6,Oreamuno,0
2020,7,Oreamuno,0
2020,8,Oreamuno,0
2020,9,Oreamuno,0
2020,10,Oreamuno,0
2020,11,Oreamuno,0
2020,12,Oreamuno,0
2021,1,Oreamuno,0
2021,2,Oreamuno,0
2021,3,Oreamuno,0
2021,4,Oreamuno,0
2021,5,Oreamuno,0
2021,6,Oreamuno,0
2021,7,Oreamuno,0
2021,8,Oreamuno,0
2021,9,Oreamuno,0
2021,10,Oreamuno,0
2021,11,Oreamuno,0
2021,12,Oreamuno,0
2000,1,Orotina,1
2000,2,Orotina,0
2000,3,Orotina,1
2000,4,Orotina,1
2000,5,Orotina,1
2000,6,Orotina,8
2000,7,Orotina,2
2000,8,Orotina,3
2000,9,Orotina,61
2000,10,Orotina,41
2000,11,Orotina,6
2000,12,Orotina,5
2001,1,Orotina,1
2001,2,Orotina,0
2001,3,Orotina,1
2001,4,Orotina,0
2001,5,Orotina,0
2001,6,Orotina,2
2001,7,Orotina,0
2001,8,Orotina,3
2001,9,Orotina,7
2001,10,Orotina,44
2001,11,Orotina,50
2001,12,Orotina,19
2002,1,Orotina,6
2002,2,Orotina,19
2002,3,Orotina,97
2002,4,Orotina,110
2002,5,Orotina,15
2002,6,Orotina,12
2002,7,Orotina,35
2002,8,Orotina,236
2002,9,Orotina,142
2002,10,Orotina,40
2002,11,Orotina,32
2002,12,Orotina,31
2003,1,Orotina,53
2003,2,Orotina,21
2003,3,Orotina,16
2003,4,Orotina,29
2003,5,Orotina,126
2003,6,Orotina,225
2003,7,Orotina,150
2003,8,Orotina,131
2003,9,Orotina,72
2003,10,Orotina,41
2003,11,Orotina,78
2003,12,Orotina,52
2004,1,Orotina,47
2004,2,Orotina,21
2004,3,Orotina,39
2004,4,Orotina,20
2004,5,Orotina,30
2004,6,Orotina,57
2004,7,Orotina,135
2004,8,Orotina,70
2004,9,Orotina,106
2004,10,Orotina,121
2004,11,Orotina,73
2004,12,Orotina,54
2005,1,Orotina,26
2005,2,Orotina,12
2005,3,Orotina,13
2005,4,Orotina,57
2005,5,Orotina,114
2005,6,Orotina,179
2005,7,Orotina,316
2005,8,Orotina,248
2005,9,Orotina,177
2005,10,Orotina,111
2005,11,Orotina,42
2005,12,Orotina,37
2006,1,Orotina,13
2006,2,Orotina,10
2006,3,Orotina,5
2006,4,Orotina,3
2006,5,Orotina,0
2006,6,Orotina,11
2006,7,Orotina,13
2006,8,Orotina,12
2006,9,Orotina,3
2006,10,Orotina,6
2006,11,Orotina,5
2006,12,Orotina,15
2007,1,Orotina,12
2007,2,Orotina,14
2007,3,Orotina,12
2007,4,Orotina,6
2007,5,Orotina,14
2007,6,Orotina,27
2007,7,Orotina,12
2007,8,Orotina,6
2007,9,Orotina,14
2007,10,Orotina,16
2007,11,Orotina,12
2007,12,Orotina,7
2008,1,Orotina,10
2008,2,Orotina,5
2008,3,Orotina,3
2008,4,Orotina,16
2008,5,Orotina,11
2008,6,Orotina,18
2008,7,Orotina,33
2008,8,Orotina,14
2008,9,Orotina,7
2008,10,Orotina,8
2008,11,Orotina,13
2008,12,Orotina,11
2009,1,Orotina,10
2009,2,Orotina,4
2009,3,Orotina,3
2009,4,Orotina,1
2009,5,Orotina,1
2009,6,Orotina,4
2009,7,Orotina,9
2009,8,Orotina,2
2009,9,Orotina,5
2009,10,Orotina,3
2009,11,Orotina,8
2009,12,Orotina,13
2010,1,Orotina,14
2010,2,Orotina,13
2010,3,Orotina,6
2010,4,Orotina,4
2010,5,Orotina,67
2010,6,Orotina,50
2010,7,Orotina,138
2010,8,Orotina,133
2010,9,Orotina,149
2010,10,Orotina,67
2010,11,Orotina,24
2010,12,Orotina,11
2011,1,Orotina,3
2011,2,Orotina,6
2011,3,Orotina,0
2011,4,Orotina,1
2011,5,Orotina,1
2011,6,Orotina,3
2011,7,Orotina,5
2011,8,Orotina,4
2011,9,Orotina,5
2011,10,Orotina,6
2011,11,Orotina,11
2011,12,Orotina,4
2012,1,Orotina,13
2012,2,Orotina,7
2012,3,Orotina,6
2012,4,Orotina,5
2012,5,Orotina,3
2012,6,Orotina,7
2012,7,Orotina,14
2012,8,Orotina,57
2012,9,Orotina,99
2012,10,Orotina,74
2012,11,Orotina,50
2012,12,Orotina,68
2013,1,Orotina,60
2013,2,Orotina,71
2013,3,Orotina,53
2013,4,Orotina,30
2013,5,Orotina,124
2013,6,Orotina,328
2013,7,Orotina,473
2013,8,Orotina,325
2013,9,Orotina,94
2013,10,Orotina,47
2013,11,Orotina,36
2013,12,Orotina,11
2014,1,Orotina,3
2014,2,Orotina,22
2014,3,Orotina,9
2014,4,Orotina,0
2014,5,Orotina,2
2014,6,Orotina,3
2014,7,Orotina,10
2014,8,Orotina,10
2014,9,Orotina,10
2014,10,Orotina,6
2014,11,Orotina,4
2014,12,Orotina,2
2015,1,Orotina,4
2015,2,Orotina,1
2015,3,Orotina,2
2015,4,Orotina,2
2015,5,Orotina,4
2015,6,Orotina,7
2015,7,Orotina,9
2015,8,Orotina,11
2015,9,Orotina,10
2015,10,Orotina,24
2015,11,Orotina,8
2015,12,Orotina,17
2016,1,Orotina,29
2016,2,Orotina,18
2016,3,Orotina,13
2016,4,Orotina,5
2016,5,Orotina,5
2016,6,Orotina,12
2016,7,Orotina,44
2016,8,Orotina,54
2016,9,Orotina,24
2016,10,Orotina,12
2016,11,Orotina,10
2016,12,Orotina,12
2017,1,Orotina,4
2017,2,Orotina,1
2017,3,Orotina,2
2017,4,Orotina,2
2017,5,Orotina,0
2017,6,Orotina,7
2017,7,Orotina,11
2017,8,Orotina,9
2017,9,Orotina,7
2017,10,Orotina,3
2017,11,Orotina,6
2017,12,Orotina,3
2018,1,Orotina,0
2018,2,Orotina,0
2018,3,Orotina,1
2018,4,Orotina,1
2018,5,Orotina,0
2018,6,Orotina,1
2018,7,Orotina,1
2018,8,Orotina,3
2018,9,Orotina,6
2018,10,Orotina,7
2018,11,Orotina,6
2018,12,Orotina,6
2019,1,Orotina,0
2019,2,Orotina,0
2019,3,Orotina,1
2019,4,Orotina,1
2019,5,Orotina,0
2019,6,Orotina,1
2019,7,Orotina,1
2019,8,Orotina,5
2019,9,Orotina,4
2019,10,Orotina,7
2019,11,Orotina,8
2019,12,Orotina,4
2020,1,Orotina,6
2020,2,Orotina,3
2020,3,Orotina,3
2020,4,Orotina,9
2020,5,Orotina,49
2020,6,Orotina,30
2020,7,Orotina,65
2020,8,Orotina,30
2020,9,Orotina,16
2020,10,Orotina,7
2020,11,Orotina,11
2020,12,Orotina,7
2021,1,Orotina,7
2021,2,Orotina,5
2021,3,Orotina,3
2021,4,Orotina,1
2021,5,Orotina,0
2021,6,Orotina,0
2021,7,Orotina,0
2021,8,Orotina,0
2021,9,Orotina,0
2021,10,Orotina,0
2021,11,Orotina,0
2021,12,Orotina,0
2000,1,Osa,0
2000,2,Osa,0
2000,3,Osa,0
2000,4,Osa,0
2000,5,Osa,0
2000,6,Osa,0
2000,7,Osa,0
2000,8,Osa,0
2000,9,Osa,0
2000,10,Osa,0
2000,11,Osa,0
2000,12,Osa,0
2001,1,Osa,0
2001,2,Osa,0
2001,3,Osa,0
2001,4,Osa,0
2001,5,Osa,0
2001,6,Osa,0
2001,7,Osa,0
2001,8,Osa,0
2001,9,Osa,0
2001,10,Osa,0
2001,11,Osa,0
2001,12,Osa,0
2002,1,Osa,0
2002,2,Osa,0
2002,3,Osa,0
2002,4,Osa,0
2002,5,Osa,0
2002,6,Osa,0
2002,7,Osa,0
2002,8,Osa,0
2002,9,Osa,0
2002,10,Osa,0
2002,11,Osa,0
2002,12,Osa,0
2003,1,Osa,0
2003,2,Osa,0
2003,3,Osa,0
2003,4,Osa,0
2003,5,Osa,1
2003,6,Osa,1
2003,7,Osa,12
2003,8,Osa,6
2003,9,Osa,3
2003,10,Osa,1
2003,11,Osa,0
2003,12,Osa,0
2004,1,Osa,0
2004,2,Osa,0
2004,3,Osa,0
2004,4,Osa,0
2004,5,Osa,0
2004,6,Osa,0
2004,7,Osa,0
2004,8,Osa,0
2004,9,Osa,0
2004,10,Osa,0
2004,11,Osa,0
2004,12,Osa,0
2005,1,Osa,0
2005,2,Osa,0
2005,3,Osa,0
2005,4,Osa,0
2005,5,Osa,0
2005,6,Osa,0
2005,7,Osa,0
2005,8,Osa,0
2005,9,Osa,2
2005,10,Osa,2
2005,11,Osa,40
2005,12,Osa,0
2006,1,Osa,0
2006,2,Osa,0
2006,3,Osa,0
2006,4,Osa,0
2006,5,Osa,2
2006,6,Osa,1
2006,7,Osa,9
2006,8,Osa,7
2006,9,Osa,0
2006,10,Osa,0
2006,11,Osa,0
2006,12,Osa,1
2007,1,Osa,2
2007,2,Osa,6
2007,3,Osa,11
2007,4,Osa,3
2007,5,Osa,0
2007,6,Osa,3
2007,7,Osa,1
2007,8,Osa,0
2007,9,Osa,9
2007,10,Osa,2
2007,11,Osa,0
2007,12,Osa,0
2008,1,Osa,0
2008,2,Osa,0
2008,3,Osa,0
2008,4,Osa,0
2008,5,Osa,0
2008,6,Osa,0
2008,7,Osa,0
2008,8,Osa,0
2008,9,Osa,0
2008,10,Osa,0
2008,11,Osa,0
2008,12,Osa,0
2009,1,Osa,6
2009,2,Osa,0
2009,3,Osa,0
2009,4,Osa,0
2009,5,Osa,0
2009,6,Osa,4
2009,7,Osa,66
2009,8,Osa,92
2009,9,Osa,75
2009,10,Osa,101
2009,11,Osa,50
2009,12,Osa,53
2010,1,Osa,63
2010,2,Osa,34
2010,3,Osa,36
2010,4,Osa,25
2010,5,Osa,49
2010,6,Osa,65
2010,7,Osa,45
2010,8,Osa,20
2010,9,Osa,21
2010,10,Osa,30
2010,11,Osa,18
2010,12,Osa,11
2011,1,Osa,0
2011,2,Osa,0
2011,3,Osa,1
2011,4,Osa,0
2011,5,Osa,0
2011,6,Osa,0
2011,7,Osa,0
2011,8,Osa,4
2011,9,Osa,0
2011,10,Osa,1
2011,11,Osa,0
2011,12,Osa,11
2012,1,Osa,13
2012,2,Osa,17
2012,3,Osa,2
2012,4,Osa,2
2012,5,Osa,1
2012,6,Osa,0
2012,7,Osa,4
2012,8,Osa,25
2012,9,Osa,7
2012,10,Osa,7
2012,11,Osa,4
2012,12,Osa,0
2013,1,Osa,27
2013,2,Osa,36
2013,3,Osa,69
2013,4,Osa,115
2013,5,Osa,86
2013,6,Osa,124
2013,7,Osa,107
2013,8,Osa,178
2013,9,Osa,101
2013,10,Osa,64
2013,11,Osa,19
2013,12,Osa,18
2014,1,Osa,10
2014,2,Osa,3
2014,3,Osa,3
2014,4,Osa,0
2014,5,Osa,0
2014,6,Osa,5
2014,7,Osa,8
2014,8,Osa,29
2014,9,Osa,13
2014,10,Osa,26
2014,11,Osa,12
2014,12,Osa,8
2015,1,Osa,6
2015,2,Osa,0
2015,3,Osa,0
2015,4,Osa,1
2015,5,Osa,0
2015,6,Osa,4
2015,7,Osa,19
2015,8,Osa,14
2015,9,Osa,14
2015,10,Osa,31
2015,11,Osa,57
2015,12,Osa,66
2016,1,Osa,57
2016,2,Osa,59
2016,3,Osa,38
2016,4,Osa,44
2016,5,Osa,40
2016,6,Osa,94
2016,7,Osa,121
2016,8,Osa,52
2016,9,Osa,17
2016,10,Osa,16
2016,11,Osa,10
2016,12,Osa,17
2017,1,Osa,0
2017,2,Osa,0
2017,3,Osa,0
2017,4,Osa,0
2017,5,Osa,0
2017,6,Osa,3
2017,7,Osa,3
2017,8,Osa,1
2017,9,Osa,0
2017,10,Osa,0
2017,11,Osa,1
2017,12,Osa,1
2018,1,Osa,0
2018,2,Osa,0
2018,3,Osa,0
2018,4,Osa,0
2018,5,Osa,0
2018,6,Osa,0
2018,7,Osa,0
2018,8,Osa,1
2018,9,Osa,0
2018,10,Osa,0
2018,11,Osa,0
2018,12,Osa,3
2019,1,Osa,0
2019,2,Osa,0
2019,3,Osa,0
2019,4,Osa,0
2019,5,Osa,1
2019,6,Osa,1
2019,7,Osa,1
2019,8,Osa,0
2019,9,Osa,0
2019,10,Osa,0
2019,11,Osa,0
2019,12,Osa,2
2020,1,Osa,3
2020,2,Osa,1
2020,3,Osa,0
2020,4,Osa,0
2020,5,Osa,6
2020,6,Osa,5
2020,7,Osa,0
2020,8,Osa,3
2020,9,Osa,1
2020,10,Osa,0
2020,11,Osa,3
2020,12,Osa,0
2021,1,Osa,3
2021,2,Osa,3
2021,3,Osa,7
2021,4,Osa,6
2021,5,Osa,0
2021,6,Osa,0
2021,7,Osa,0
2021,8,Osa,0
2021,9,Osa,0
2021,10,Osa,0
2021,11,Osa,0
2021,12,Osa,0
2000,1,Palmares,0
2000,2,Palmares,0
2000,3,Palmares,0
2000,4,Palmares,0
2000,5,Palmares,0
2000,6,Palmares,0
2000,7,Palmares,0
2000,8,Palmares,0
2000,9,Palmares,0
2000,10,Palmares,0
2000,11,Palmares,0
2000,12,Palmares,0
2001,1,Palmares,0
2001,2,Palmares,0
2001,3,Palmares,0
2001,4,Palmares,0
2001,5,Palmares,0
2001,6,Palmares,0
2001,7,Palmares,0
2001,8,Palmares,0
2001,9,Palmares,0
2001,10,Palmares,0
2001,11,Palmares,0
2001,12,Palmares,0
2002,1,Palmares,0
2002,2,Palmares,0
2002,3,Palmares,0
2002,4,Palmares,0
2002,5,Palmares,0
2002,6,Palmares,0
2002,7,Palmares,0
2002,8,Palmares,0
2002,9,Palmares,0
2002,10,Palmares,0
2002,11,Palmares,0
2002,12,Palmares,0
2003,1,Palmares,0
2003,2,Palmares,0
2003,3,Palmares,0
2003,4,Palmares,0
2003,5,Palmares,0
2003,6,Palmares,0
2003,7,Palmares,1
2003,8,Palmares,1
2003,9,Palmares,4
2003,10,Palmares,0
2003,11,Palmares,0
2003,12,Palmares,0
2004,1,Palmares,0
2004,2,Palmares,0
2004,3,Palmares,0
2004,4,Palmares,0
2004,5,Palmares,0
2004,6,Palmares,0
2004,7,Palmares,0
2004,8,Palmares,0
2004,9,Palmares,0
2004,10,Palmares,0
2004,11,Palmares,0
2004,12,Palmares,0
2005,1,Palmares,0
2005,2,Palmares,0
2005,3,Palmares,0
2005,4,Palmares,0
2005,5,Palmares,0
2005,6,Palmares,5
2005,7,Palmares,6
2005,8,Palmares,6
2005,9,Palmares,7
2005,10,Palmares,8
2005,11,Palmares,4
2005,12,Palmares,0
2006,1,Palmares,0
2006,2,Palmares,0
2006,3,Palmares,0
2006,4,Palmares,0
2006,5,Palmares,0
2006,6,Palmares,0
2006,7,Palmares,0
2006,8,Palmares,0
2006,9,Palmares,0
2006,10,Palmares,0
2006,11,Palmares,0
2006,12,Palmares,0
2007,1,Palmares,1
2007,2,Palmares,1
2007,3,Palmares,0
2007,4,Palmares,3
2007,5,Palmares,0
2007,6,Palmares,3
2007,7,Palmares,2
2007,8,Palmares,2
2007,9,Palmares,0
2007,10,Palmares,0
2007,11,Palmares,0
2007,12,Palmares,0
2008,1,Palmares,0
2008,2,Palmares,0
2008,3,Palmares,0
2008,4,Palmares,0
2008,5,Palmares,1
2008,6,Palmares,0
2008,7,Palmares,0
2008,8,Palmares,1
2008,9,Palmares,2
2008,10,Palmares,0
2008,11,Palmares,1
2008,12,Palmares,0
2009,1,Palmares,0
2009,2,Palmares,0
2009,3,Palmares,0
2009,4,Palmares,0
2009,5,Palmares,0
2009,6,Palmares,0
2009,7,Palmares,0
2009,8,Palmares,0
2009,9,Palmares,0
2009,10,Palmares,2
2009,11,Palmares,8
2009,12,Palmares,1
2010,1,Palmares,1
2010,2,Palmares,0
2010,3,Palmares,0
2010,4,Palmares,0
2010,5,Palmares,1
2010,6,Palmares,3
2010,7,Palmares,5
2010,8,Palmares,4
2010,9,Palmares,1
2010,10,Palmares,3
2010,11,Palmares,1
2010,12,Palmares,0
2011,1,Palmares,0
2011,2,Palmares,0
2011,3,Palmares,0
2011,4,Palmares,0
2011,5,Palmares,0
2011,6,Palmares,0
2011,7,Palmares,2
2011,8,Palmares,0
2011,9,Palmares,0
2011,10,Palmares,0
2011,11,Palmares,1
2011,12,Palmares,0
2012,1,Palmares,0
2012,2,Palmares,0
2012,3,Palmares,0
2012,4,Palmares,0
2012,5,Palmares,0
2012,6,Palmares,0
2012,7,Palmares,0
2012,8,Palmares,1
2012,9,Palmares,0
2012,10,Palmares,0
2012,11,Palmares,0
2012,12,Palmares,0
2013,1,Palmares,1
2013,2,Palmares,0
2013,3,Palmares,1
2013,4,Palmares,0
2013,5,Palmares,2
2013,6,Palmares,4
2013,7,Palmares,8
2013,8,Palmares,29
2013,9,Palmares,4
2013,10,Palmares,14
2013,11,Palmares,13
2013,12,Palmares,0
2014,1,Palmares,0
2014,2,Palmares,0
2014,3,Palmares,0
2014,4,Palmares,0
2014,5,Palmares,0
2014,6,Palmares,0
2014,7,Palmares,2
2014,8,Palmares,5
2014,9,Palmares,0
2014,10,Palmares,0
2014,11,Palmares,0
2014,12,Palmares,0
2015,1,Palmares,1
2015,2,Palmares,0
2015,3,Palmares,0
2015,4,Palmares,0
