"","Year","Month","Canton","Cases"
"5003",2009,9,"Parrita",44
"5004",2009,10,"Parrita",18
"5005",2009,11,"Parrita",12
"5006",2009,12,"Parrita",11
"5007",2010,1,"Parrita",10
"5008",2010,2,"Parrita",12
"5009",2010,3,"Parrita",53
"5010",2010,4,"Parrita",13
"5011",2010,5,"Parrita",15
"5012",2010,6,"Parrita",35
"5013",2010,7,"Parrita",49
"5014",2010,8,"Parrita",40
"5015",2010,9,"Parrita",14
"5016",2010,10,"Parrita",8
"5017",2010,11,"Parrita",14
"5018",2010,12,"Parrita",4
"5019",2011,1,"Parrita",0
"5020",2011,2,"Parrita",0
"5021",2011,3,"Parrita",0
"5022",2011,4,"Parrita",0
"5023",2011,5,"Parrita",1
"5024",2011,6,"Parrita",0
"5025",2011,7,"Parrita",0
"5026",2011,8,"Parrita",3
"5027",2011,9,"Parrita",6
"5028",2011,10,"Parrita",5
"5029",2011,11,"Parrita",2
"5030",2011,12,"Parrita",3
"5031",2012,1,"Parrita",0
"5032",2012,2,"Parrita",0
"5033",2012,3,"Parrita",0
"5034",2012,4,"Parrita",0
"5035",2012,5,"Parrita",1
"5036",2012,6,"Parrita",1
"5037",2012,7,"Parrita",1
"5038",2012,8,"Parrita",0
"5039",2012,9,"Parrita",6
"5040",2012,10,"Parrita",3
"5041",2012,11,"Parrita",4
"5042",2012,12,"Parrita",6
"5043",2013,1,"Parrita",2
"5044",2013,2,"Parrita",17
"5045",2013,3,"Parrita",35
"5046",2013,4,"Parrita",41
"5047",2013,5,"Parrita",167
"5048",2013,6,"Parrita",522
"5049",2013,7,"Parrita",137
"5050",2013,8,"Parrita",74
"5051",2013,9,"Parrita",49
"5052",2013,10,"Parrita",26
"5053",2013,11,"Parrita",28
"5054",2013,12,"Parrita",22
"5055",2014,1,"Parrita",5
"5056",2014,2,"Parrita",30
"5057",2014,3,"Parrita",9
"5058",2014,4,"Parrita",3
"5059",2014,5,"Parrita",3
"5060",2014,6,"Parrita",5
"5061",2014,7,"Parrita",39
"5062",2014,8,"Parrita",66
"5063",2014,9,"Parrita",38
"5064",2014,10,"Parrita",19
"5065",2014,11,"Parrita",25
"5066",2014,12,"Parrita",11
"5067",2015,1,"Parrita",13
"5068",2015,2,"Parrita",10
"5069",2015,3,"Parrita",4
"5070",2015,4,"Parrita",0
"5071",2015,5,"Parrita",4
"5072",2015,6,"Parrita",10
"5073",2015,7,"Parrita",13
"5074",2015,8,"Parrita",27
"5075",2015,9,"Parrita",15
"5076",2015,10,"Parrita",15
"5077",2015,11,"Parrita",52
"5078",2015,12,"Parrita",33
"5079",2016,1,"Parrita",69
"5080",2016,2,"Parrita",72
"5081",2016,3,"Parrita",61
"5082",2016,4,"Parrita",66
"5083",2016,5,"Parrita",40
"5084",2016,6,"Parrita",100
"5085",2016,7,"Parrita",68
"5086",2016,8,"Parrita",44
"5087",2016,9,"Parrita",28
"5088",2016,10,"Parrita",13
"5089",2016,11,"Parrita",6
"5090",2016,12,"Parrita",14
"5091",2017,1,"Parrita",4
"5092",2017,2,"Parrita",5
"5093",2017,3,"Parrita",3
"5094",2017,4,"Parrita",5
"5095",2017,5,"Parrita",3
"5096",2017,6,"Parrita",6
"5097",2017,7,"Parrita",8
"5098",2017,8,"Parrita",8
"5099",2017,9,"Parrita",7
"5100",2017,10,"Parrita",3
"5101",2017,11,"Parrita",3
"5102",2017,12,"Parrita",2
"5103",2018,1,"Parrita",2
"5104",2018,2,"Parrita",1
"5105",2018,3,"Parrita",1
"5106",2018,4,"Parrita",3
"5107",2018,5,"Parrita",1
"5108",2018,6,"Parrita",0
"5109",2018,7,"Parrita",0
"5110",2018,8,"Parrita",3
"5111",2018,9,"Parrita",0
"5112",2018,10,"Parrita",1
"5113",2018,11,"Parrita",8
"5114",2018,12,"Parrita",5
"5115",2019,1,"Parrita",1
"5116",2019,2,"Parrita",1
"5117",2019,3,"Parrita",3
"5118",2019,4,"Parrita",1
"5119",2019,5,"Parrita",1
"5120",2019,6,"Parrita",6
"5121",2019,7,"Parrita",8
"5122",2019,8,"Parrita",11
"5123",2019,9,"Parrita",7
"5124",2019,10,"Parrita",6
"5125",2019,11,"Parrita",11
"5126",2019,12,"Parrita",4
"5127",2020,1,"Parrita",1
"5128",2020,2,"Parrita",3
"5129",2020,3,"Parrita",2
"5130",2020,4,"Parrita",0
"5131",2020,5,"Parrita",0
"5132",2020,6,"Parrita",3
"5133",2020,7,"Parrita",3
"5134",2020,8,"Parrita",6
"5135",2020,9,"Parrita",7
"5136",2020,10,"Parrita",7
"5137",2020,11,"Parrita",2
"5138",2020,12,"Parrita",3
"5139",2021,1,"Parrita",2
"5140",2021,2,"Parrita",1
"5141",2021,3,"Parrita",0
"5142",2021,4,"Parrita",4
"5143",2021,5,"Parrita",1
"5144",2000,1,"Perez Zeledón",0
"5145",2000,2,"Perez Zeledón",0
"5146",2000,3,"Perez Zeledón",0
"5147",2000,4,"Perez Zeledón",0
"5148",2000,5,"Perez Zeledón",0
"5149",2000,6,"Perez Zeledón",0
"5150",2000,7,"Perez Zeledón",0
"5151",2000,8,"Perez Zeledón",0
"5152",2000,9,"Perez Zeledón",0
"5153",2000,10,"Perez Zeledón",0
"5154",2000,11,"Perez Zeledón",0
"5155",2000,12,"Perez Zeledón",0
"5156",2001,1,"Perez Zeledón",0
"5157",2001,2,"Perez Zeledón",0
"5158",2001,3,"Perez Zeledón",0
"5159",2001,4,"Perez Zeledón",0
"5160",2001,5,"Perez Zeledón",0
"5161",2001,6,"Perez Zeledón",0
"5162",2001,7,"Perez Zeledón",0
"5163",2001,8,"Perez Zeledón",2
"5164",2001,9,"Perez Zeledón",1
"5165",2001,10,"Perez Zeledón",0
"5166",2001,11,"Perez Zeledón",0
"5167",2001,12,"Perez Zeledón",0
"5168",2002,1,"Perez Zeledón",0
"5169",2002,2,"Perez Zeledón",0
"5170",2002,3,"Perez Zeledón",0
"5171",2002,4,"Perez Zeledón",0
"5172",2002,5,"Perez Zeledón",0
"5173",2002,6,"Perez Zeledón",0
"5174",2002,7,"Perez Zeledón",0
"5175",2002,8,"Perez Zeledón",0
"5176",2002,9,"Perez Zeledón",0
"5177",2002,10,"Perez Zeledón",0
"5178",2002,11,"Perez Zeledón",0
"5179",2002,12,"Perez Zeledón",0
"5180",2003,1,"Perez Zeledón",0
"5181",2003,2,"Perez Zeledón",1
"5182",2003,3,"Perez Zeledón",0
"5183",2003,4,"Perez Zeledón",0
"5184",2003,5,"Perez Zeledón",0
"5185",2003,6,"Perez Zeledón",4
"5186",2003,7,"Perez Zeledón",6
"5187",2003,8,"Perez Zeledón",9
"5188",2003,9,"Perez Zeledón",1
"5189",2003,10,"Perez Zeledón",3
"5190",2003,11,"Perez Zeledón",0
"5191",2003,12,"Perez Zeledón",0
"5192",2004,1,"Perez Zeledón",2
"5193",2004,2,"Perez Zeledón",3
"5194",2004,3,"Perez Zeledón",16
"5195",2004,4,"Perez Zeledón",6
"5196",2004,5,"Perez Zeledón",5
"5197",2004,6,"Perez Zeledón",3
"5198",2004,7,"Perez Zeledón",10
"5199",2004,8,"Perez Zeledón",0
"5200",2004,9,"Perez Zeledón",5
"5201",2004,10,"Perez Zeledón",0
"5202",2004,11,"Perez Zeledón",0
"5203",2004,12,"Perez Zeledón",0
"5204",2005,1,"Perez Zeledón",2
"5205",2005,2,"Perez Zeledón",0
"5206",2005,3,"Perez Zeledón",0
"5207",2005,4,"Perez Zeledón",3
"5208",2005,5,"Perez Zeledón",4
"5209",2005,6,"Perez Zeledón",22
"5210",2005,7,"Perez Zeledón",122
"5211",2005,8,"Perez Zeledón",201
"5212",2005,9,"Perez Zeledón",228
"5213",2005,10,"Perez Zeledón",29
"5214",2005,11,"Perez Zeledón",0
"5215",2005,12,"Perez Zeledón",0
"5216",2006,1,"Perez Zeledón",8
"5217",2006,2,"Perez Zeledón",3
"5218",2006,3,"Perez Zeledón",6
"5219",2006,4,"Perez Zeledón",6
"5220",2006,5,"Perez Zeledón",6
"5221",2006,6,"Perez Zeledón",13
"5222",2006,7,"Perez Zeledón",16
"5223",2006,8,"Perez Zeledón",17
"5224",2006,9,"Perez Zeledón",15
"5225",2006,10,"Perez Zeledón",9
"5226",2006,11,"Perez Zeledón",1
"5227",2006,12,"Perez Zeledón",4
"5228",2007,1,"Perez Zeledón",5
"5229",2007,2,"Perez Zeledón",0
"5230",2007,3,"Perez Zeledón",6
"5231",2007,4,"Perez Zeledón",3
"5232",2007,5,"Perez Zeledón",7
"5233",2007,6,"Perez Zeledón",17
"5234",2007,7,"Perez Zeledón",17
"5235",2007,8,"Perez Zeledón",5
"5236",2007,9,"Perez Zeledón",36
"5237",2007,10,"Perez Zeledón",25
"5238",2007,11,"Perez Zeledón",25
"5239",2007,12,"Perez Zeledón",40
"5240",2008,1,"Perez Zeledón",27
"5241",2008,2,"Perez Zeledón",6
"5242",2008,3,"Perez Zeledón",11
"5243",2008,4,"Perez Zeledón",0
"5244",2008,5,"Perez Zeledón",2
"5245",2008,6,"Perez Zeledón",1
"5246",2008,7,"Perez Zeledón",9
"5247",2008,8,"Perez Zeledón",5
"5248",2008,9,"Perez Zeledón",7
"5249",2008,10,"Perez Zeledón",2
"5250",2008,11,"Perez Zeledón",0
"5251",2008,12,"Perez Zeledón",0
"5252",2009,1,"Perez Zeledón",7
"5253",2009,2,"Perez Zeledón",1
"5254",2009,3,"Perez Zeledón",0
"5255",2009,4,"Perez Zeledón",1
"5256",2009,5,"Perez Zeledón",1
"5257",2009,6,"Perez Zeledón",1
"5258",2009,7,"Perez Zeledón",3
"5259",2009,8,"Perez Zeledón",4
"5260",2009,9,"Perez Zeledón",5
"5261",2009,10,"Perez Zeledón",6
"5262",2009,11,"Perez Zeledón",15
"5263",2009,12,"Perez Zeledón",18
"5264",2010,1,"Perez Zeledón",19
"5265",2010,2,"Perez Zeledón",13
"5266",2010,3,"Perez Zeledón",15
"5267",2010,4,"Perez Zeledón",25
"5268",2010,5,"Perez Zeledón",48
"5269",2010,6,"Perez Zeledón",175
"5270",2010,7,"Perez Zeledón",154
"5271",2010,8,"Perez Zeledón",73
"5272",2010,9,"Perez Zeledón",51
"5273",2010,10,"Perez Zeledón",78
"5274",2010,11,"Perez Zeledón",78
"5275",2010,12,"Perez Zeledón",19
"5276",2011,1,"Perez Zeledón",1
"5277",2011,2,"Perez Zeledón",1
"5278",2011,3,"Perez Zeledón",1
"5279",2011,4,"Perez Zeledón",3
"5280",2011,5,"Perez Zeledón",1
"5281",2011,6,"Perez Zeledón",1
"5282",2011,7,"Perez Zeledón",1
"5283",2011,8,"Perez Zeledón",1
"5284",2011,9,"Perez Zeledón",0
"5285",2011,10,"Perez Zeledón",1
"5286",2011,11,"Perez Zeledón",1
"5287",2011,12,"Perez Zeledón",7
"5288",2012,1,"Perez Zeledón",0
"5289",2012,2,"Perez Zeledón",0
"5290",2012,3,"Perez Zeledón",2
"5291",2012,4,"Perez Zeledón",0
"5292",2012,5,"Perez Zeledón",1
"5293",2012,6,"Perez Zeledón",5
"5294",2012,7,"Perez Zeledón",4
"5295",2012,8,"Perez Zeledón",6
"5296",2012,9,"Perez Zeledón",2
"5297",2012,10,"Perez Zeledón",0
"5298",2012,11,"Perez Zeledón",2
"5299",2012,12,"Perez Zeledón",8
"5300",2013,1,"Perez Zeledón",14
"5301",2013,2,"Perez Zeledón",33
"5302",2013,3,"Perez Zeledón",48
"5303",2013,4,"Perez Zeledón",126
"5304",2013,5,"Perez Zeledón",193
"5305",2013,6,"Perez Zeledón",416
"5306",2013,7,"Perez Zeledón",418
"5307",2013,8,"Perez Zeledón",360
"5308",2013,9,"Perez Zeledón",173
"5309",2013,10,"Perez Zeledón",67
"5310",2013,11,"Perez Zeledón",37
"5311",2013,12,"Perez Zeledón",7
"5312",2014,1,"Perez Zeledón",2
"5313",2014,2,"Perez Zeledón",12
"5314",2014,3,"Perez Zeledón",6
"5315",2014,4,"Perez Zeledón",3
"5316",2014,5,"Perez Zeledón",1
"5317",2014,6,"Perez Zeledón",2
"5318",2014,7,"Perez Zeledón",9
"5319",2014,8,"Perez Zeledón",42
"5320",2014,9,"Perez Zeledón",23
"5321",2014,10,"Perez Zeledón",9
"5322",2014,11,"Perez Zeledón",13
"5323",2014,12,"Perez Zeledón",18
"5324",2015,1,"Perez Zeledón",14
"5325",2015,2,"Perez Zeledón",5
"5326",2015,3,"Perez Zeledón",2
"5327",2015,4,"Perez Zeledón",0
"5328",2015,5,"Perez Zeledón",0
"5329",2015,6,"Perez Zeledón",3
"5330",2015,7,"Perez Zeledón",10
"5331",2015,8,"Perez Zeledón",19
"5332",2015,9,"Perez Zeledón",24
"5333",2015,10,"Perez Zeledón",48
"5334",2015,11,"Perez Zeledón",30
"5335",2015,12,"Perez Zeledón",77
"5336",2016,1,"Perez Zeledón",75
"5337",2016,2,"Perez Zeledón",79
"5338",2016,3,"Perez Zeledón",70
"5339",2016,4,"Perez Zeledón",89
"5340",2016,5,"Perez Zeledón",90
"5341",2016,6,"Perez Zeledón",240
"5342",2016,7,"Perez Zeledón",554
"5343",2016,8,"Perez Zeledón",353
"5344",2016,9,"Perez Zeledón",191
"5345",2016,10,"Perez Zeledón",127
"5346",2016,11,"Perez Zeledón",72
"5347",2016,12,"Perez Zeledón",108
"5348",2017,1,"Perez Zeledón",1
"5349",2017,2,"Perez Zeledón",2
"5350",2017,3,"Perez Zeledón",6
"5351",2017,4,"Perez Zeledón",8
"5352",2017,5,"Perez Zeledón",32
"5353",2017,6,"Perez Zeledón",56
"5354",2017,7,"Perez Zeledón",26
"5355",2017,8,"Perez Zeledón",9
"5356",2017,9,"Perez Zeledón",6
"5357",2017,10,"Perez Zeledón",7
"5358",2017,11,"Perez Zeledón",6
"5359",2017,12,"Perez Zeledón",11
"5360",2018,1,"Perez Zeledón",2
"5361",2018,2,"Perez Zeledón",1
"5362",2018,3,"Perez Zeledón",5
"5363",2018,4,"Perez Zeledón",4
"5364",2018,5,"Perez Zeledón",4
"5365",2018,6,"Perez Zeledón",3
"5366",2018,7,"Perez Zeledón",1
"5367",2018,8,"Perez Zeledón",7
"5368",2018,9,"Perez Zeledón",2
"5369",2018,10,"Perez Zeledón",6
"5370",2018,11,"Perez Zeledón",6
"5371",2018,12,"Perez Zeledón",12
"5372",2019,1,"Perez Zeledón",0
"5373",2019,2,"Perez Zeledón",1
"5374",2019,3,"Perez Zeledón",1
"5375",2019,4,"Perez Zeledón",0
"5376",2019,5,"Perez Zeledón",1
"5377",2019,6,"Perez Zeledón",1
"5378",2019,7,"Perez Zeledón",1
"5379",2019,8,"Perez Zeledón",0
"5380",2019,9,"Perez Zeledón",3
"5381",2019,10,"Perez Zeledón",10
"5382",2019,11,"Perez Zeledón",19
"5383",2019,12,"Perez Zeledón",18
"5384",2020,1,"Perez Zeledón",4
"5385",2020,2,"Perez Zeledón",6
"5386",2020,3,"Perez Zeledón",10
"5387",2020,4,"Perez Zeledón",62
"5388",2020,5,"Perez Zeledón",175
"5389",2020,6,"Perez Zeledón",305
"5390",2020,7,"Perez Zeledón",314
"5391",2020,8,"Perez Zeledón",241
"5392",2020,9,"Perez Zeledón",97
"5393",2020,10,"Perez Zeledón",49
"5394",2020,11,"Perez Zeledón",46
"5395",2020,12,"Perez Zeledón",2
"5396",2021,1,"Perez Zeledón",16
"5397",2021,2,"Perez Zeledón",20
"5398",2021,3,"Perez Zeledón",27
"5399",2021,4,"Perez Zeledón",32
"5400",2021,5,"Perez Zeledón",1
"5401",2000,1,"Pococí",4
"5402",2000,2,"Pococí",5
"5403",2000,3,"Pococí",0
"5404",2000,4,"Pococí",2
"5405",2000,5,"Pococí",0
"5406",2000,6,"Pococí",0
"5407",2000,7,"Pococí",0
"5408",2000,8,"Pococí",0
"5409",2000,9,"Pococí",3
"5410",2000,10,"Pococí",2
"5411",2000,11,"Pococí",7
"5412",2000,12,"Pococí",1
"5413",2001,1,"Pococí",0
"5414",2001,2,"Pococí",1
"5415",2001,3,"Pococí",1
"5416",2001,4,"Pococí",0
"5417",2001,5,"Pococí",2
"5418",2001,6,"Pococí",4
"5419",2001,7,"Pococí",3
"5420",2001,8,"Pococí",25
"5421",2001,9,"Pococí",233
"5422",2001,10,"Pococí",136
"5423",2001,11,"Pococí",75
"5424",2001,12,"Pococí",43
"5425",2002,1,"Pococí",6
"5426",2002,2,"Pococí",5
"5427",2002,3,"Pococí",3
"5428",2002,4,"Pococí",6
"5429",2002,5,"Pococí",8
"5430",2002,6,"Pococí",115
"5431",2002,7,"Pococí",141
"5432",2002,8,"Pococí",345
"5433",2002,9,"Pococí",263
"5434",2002,10,"Pococí",39
"5435",2002,11,"Pococí",8
"5436",2002,12,"Pococí",4
"5437",2003,1,"Pococí",1
"5438",2003,2,"Pococí",2
"5439",2003,3,"Pococí",0
"5440",2003,4,"Pococí",11
"5441",2003,5,"Pococí",15
"5442",2003,6,"Pococí",13
"5443",2003,7,"Pococí",41
"5444",2003,8,"Pococí",126
"5445",2003,9,"Pococí",43
"5446",2003,10,"Pococí",109
"5447",2003,11,"Pococí",150
"5448",2003,12,"Pococí",32
"5449",2004,1,"Pococí",69
"5450",2004,2,"Pococí",29
"5451",2004,3,"Pococí",25
"5452",2004,4,"Pococí",5
"5453",2004,5,"Pococí",13
"5454",2004,6,"Pococí",49
"5455",2004,7,"Pococí",55
"5456",2004,8,"Pococí",42
"5457",2004,9,"Pococí",41
"5458",2004,10,"Pococí",87
"5459",2004,11,"Pococí",190
"5460",2004,12,"Pococí",192
"5461",2005,1,"Pococí",118
"5462",2005,2,"Pococí",70
"5463",2005,3,"Pococí",54
"5464",2005,4,"Pococí",164
"5465",2005,5,"Pococí",306
"5466",2005,6,"Pococí",463
"5467",2005,7,"Pococí",513
"5468",2005,8,"Pococí",782
"5469",2005,9,"Pococí",558
"5470",2005,10,"Pococí",377
"5471",2005,11,"Pococí",135
"5472",2005,12,"Pococí",83
"5473",2006,1,"Pococí",27
"5474",2006,2,"Pococí",37
"5475",2006,3,"Pococí",36
"5476",2006,4,"Pococí",28
"5477",2006,5,"Pococí",27
"5478",2006,6,"Pococí",113
"5479",2006,7,"Pococí",148
"5480",2006,8,"Pococí",31
"5481",2006,9,"Pococí",20
"5482",2006,10,"Pococí",14
"5483",2006,11,"Pococí",14
"5484",2006,12,"Pococí",21
"5485",2007,1,"Pococí",26
"5486",2007,2,"Pococí",18
"5487",2007,3,"Pococí",36
"5488",2007,4,"Pococí",16
"5489",2007,5,"Pococí",13
"5490",2007,6,"Pococí",92
"5491",2007,7,"Pococí",188
"5492",2007,8,"Pococí",367
"5493",2007,9,"Pococí",476
"5494",2007,10,"Pococí",226
"5495",2007,11,"Pococí",197
"5496",2007,12,"Pococí",109
"5497",2008,1,"Pococí",56
"5498",2008,2,"Pococí",22
"5499",2008,3,"Pococí",13
"5500",2008,4,"Pococí",24
"5501",2008,5,"Pococí",48
"5502",2008,6,"Pococí",108
"5503",2008,7,"Pococí",160
"5504",2008,8,"Pococí",243
"5505",2008,9,"Pococí",105
"5506",2008,10,"Pococí",105
"5507",2008,11,"Pococí",64
"5508",2008,12,"Pococí",32
"5509",2009,1,"Pococí",24
"5510",2009,2,"Pococí",12
"5511",2009,3,"Pococí",16
"5512",2009,4,"Pococí",10
"5513",2009,5,"Pococí",8
"5514",2009,6,"Pococí",6
"5515",2009,7,"Pococí",16
"5516",2009,8,"Pococí",34
"5517",2009,9,"Pococí",16
"5518",2009,10,"Pococí",30
"5519",2009,11,"Pococí",20
"5520",2009,12,"Pococí",21
"5521",2010,1,"Pococí",34
"5522",2010,2,"Pococí",25
"5523",2010,3,"Pococí",28
"5524",2010,4,"Pococí",28
"5525",2010,5,"Pococí",75
"5526",2010,6,"Pococí",121
"5527",2010,7,"Pococí",266
"5528",2010,8,"Pococí",306
"5529",2010,9,"Pococí",448
"5530",2010,10,"Pococí",465
"5531",2010,11,"Pococí",300
"5532",2010,12,"Pococí",177
"5533",2011,1,"Pococí",52
"5534",2011,2,"Pococí",53
"5535",2011,3,"Pococí",18
"5536",2011,4,"Pococí",15
"5537",2011,5,"Pococí",13
"5538",2011,6,"Pococí",26
"5539",2011,7,"Pococí",144
"5540",2011,8,"Pococí",252
"5541",2011,9,"Pococí",486
"5542",2011,10,"Pococí",567
"5543",2011,11,"Pococí",558
"5544",2011,12,"Pococí",381
"5545",2012,1,"Pococí",164
"5546",2012,2,"Pococí",151
"5547",2012,3,"Pococí",159
"5548",2012,4,"Pococí",187
"5549",2012,5,"Pococí",266
"5550",2012,6,"Pococí",567
"5551",2012,7,"Pococí",535
"5552",2012,8,"Pococí",809
"5553",2012,9,"Pococí",1367
"5554",2012,10,"Pococí",832
"5555",2012,11,"Pococí",475
"5556",2012,12,"Pococí",226
"5557",2013,1,"Pococí",149
"5558",2013,2,"Pococí",98
"5559",2013,3,"Pococí",106
"5560",2013,4,"Pococí",77
"5561",2013,5,"Pococí",94
"5562",2013,6,"Pococí",272
"5563",2013,7,"Pococí",367
"5564",2013,8,"Pococí",502
"5565",2013,9,"Pococí",275
"5566",2013,10,"Pococí",188
"5567",2013,11,"Pococí",96
"5568",2013,12,"Pococí",28
"5569",2014,1,"Pococí",25
"5570",2014,2,"Pococí",27
"5571",2014,3,"Pococí",32
"5572",2014,4,"Pococí",37
"5573",2014,5,"Pococí",56
"5574",2014,6,"Pococí",137
"5575",2014,7,"Pococí",95
"5576",2014,8,"Pococí",149
"5577",2014,9,"Pococí",104
"5578",2014,10,"Pococí",41
"5579",2014,11,"Pococí",41
"5580",2014,12,"Pococí",17
"5581",2015,1,"Pococí",15
"5582",2015,2,"Pococí",9
"5583",2015,3,"Pococí",11
"5584",2015,4,"Pococí",12
"5585",2015,5,"Pococí",11
"5586",2015,6,"Pococí",20
"5587",2015,7,"Pococí",27
"5588",2015,8,"Pococí",24
"5589",2015,9,"Pococí",18
"5590",2015,10,"Pococí",19
"5591",2015,11,"Pococí",25
"5592",2015,12,"Pococí",8
"5593",2016,1,"Pococí",37
"5594",2016,2,"Pococí",33
"5595",2016,3,"Pococí",26
"5596",2016,4,"Pococí",32
"5597",2016,5,"Pococí",33
"5598",2016,6,"Pococí",71
"5599",2016,7,"Pococí",149
"5600",2016,8,"Pococí",98
"5601",2016,9,"Pococí",76
"5602",2016,10,"Pococí",71
"5603",2016,11,"Pococí",35
"5604",2016,12,"Pococí",61
"5605",2017,1,"Pococí",47
"5606",2017,2,"Pococí",27
"5607",2017,3,"Pococí",27
"5608",2017,4,"Pococí",27
"5609",2017,5,"Pococí",37
"5610",2017,6,"Pococí",54
"5611",2017,7,"Pococí",119
"5612",2017,8,"Pococí",88
"5613",2017,9,"Pococí",77
"5614",2017,10,"Pococí",45
"5615",2017,11,"Pococí",52
"5616",2017,12,"Pococí",31
"5617",2018,1,"Pococí",18
"5618",2018,2,"Pococí",19
"5619",2018,3,"Pococí",16
"5620",2018,4,"Pococí",10
"5621",2018,5,"Pococí",24
"5622",2018,6,"Pococí",23
"5623",2018,7,"Pococí",15
"5624",2018,8,"Pococí",37
"5625",2018,9,"Pococí",25
"5626",2018,10,"Pococí",18
"5627",2018,11,"Pococí",37
"5628",2018,12,"Pococí",8
"5629",2019,1,"Pococí",6
"5630",2019,2,"Pococí",20
"5631",2019,3,"Pococí",29
"5632",2019,4,"Pococí",33
"5633",2019,5,"Pococí",48
"5634",2019,6,"Pococí",89
"5635",2019,7,"Pococí",128
"5636",2019,8,"Pococí",162
"5637",2019,9,"Pococí",114
"5638",2019,10,"Pococí",96
"5639",2019,11,"Pococí",88
"5640",2019,12,"Pococí",70
"5641",2020,1,"Pococí",69
"5642",2020,2,"Pococí",55
"5643",2020,3,"Pococí",30
"5644",2020,4,"Pococí",36
"5645",2020,5,"Pococí",61
"5646",2020,6,"Pococí",70
"5647",2020,7,"Pococí",80
"5648",2020,8,"Pococí",89
"5649",2020,9,"Pococí",61
"5650",2020,10,"Pococí",49
"5651",2020,11,"Pococí",36
"5652",2020,12,"Pococí",11
"5653",2021,1,"Pococí",14
"5654",2021,2,"Pococí",19
"5655",2021,3,"Pococí",9
"5656",2021,4,"Pococí",8
"5657",2021,5,"Pococí",2
"5658",2000,1,"Puntarenas",45
"5659",2000,2,"Puntarenas",31
"5660",2000,3,"Puntarenas",25
"5661",2000,4,"Puntarenas",6
"5662",2000,5,"Puntarenas",74
"5663",2000,6,"Puntarenas",111
"5664",2000,7,"Puntarenas",328
"5665",2000,8,"Puntarenas",433
"5666",2000,9,"Puntarenas",531
"5667",2000,10,"Puntarenas",255
"5668",2000,11,"Puntarenas",80
"5669",2000,12,"Puntarenas",64
"5670",2001,1,"Puntarenas",11
"5671",2001,2,"Puntarenas",9
"5672",2001,3,"Puntarenas",27
"5673",2001,4,"Puntarenas",11
"5674",2001,5,"Puntarenas",15
"5675",2001,6,"Puntarenas",66
"5676",2001,7,"Puntarenas",84
"5677",2001,8,"Puntarenas",205
"5678",2001,9,"Puntarenas",291
"5679",2001,10,"Puntarenas",259
"5680",2001,11,"Puntarenas",185
"5681",2001,12,"Puntarenas",139
"5682",2002,1,"Puntarenas",93
"5683",2002,2,"Puntarenas",63
"5684",2002,3,"Puntarenas",35
"5685",2002,4,"Puntarenas",32
"5686",2002,5,"Puntarenas",17
"5687",2002,6,"Puntarenas",32
"5688",2002,7,"Puntarenas",79
"5689",2002,8,"Puntarenas",274
"5690",2002,9,"Puntarenas",422
"5691",2002,10,"Puntarenas",268
"5692",2002,11,"Puntarenas",179
"5693",2002,12,"Puntarenas",111
"5694",2003,1,"Puntarenas",93
"5695",2003,2,"Puntarenas",46
"5696",2003,3,"Puntarenas",33
"5697",2003,4,"Puntarenas",36
"5698",2003,5,"Puntarenas",97
"5699",2003,6,"Puntarenas",294
"5700",2003,7,"Puntarenas",529
"5701",2003,8,"Puntarenas",473
"5702",2003,9,"Puntarenas",260
"5703",2003,10,"Puntarenas",197
"5704",2003,11,"Puntarenas",171
"5705",2003,12,"Puntarenas",51
"5706",2004,1,"Puntarenas",35
"5707",2004,2,"Puntarenas",6
"5708",2004,3,"Puntarenas",10
"5709",2004,4,"Puntarenas",9
"5710",2004,5,"Puntarenas",19
"5711",2004,6,"Puntarenas",18
"5712",2004,7,"Puntarenas",42
"5713",2004,8,"Puntarenas",57
"5714",2004,9,"Puntarenas",59
"5715",2004,10,"Puntarenas",108
"5716",2004,11,"Puntarenas",70
"5717",2004,12,"Puntarenas",25
"5718",2005,1,"Puntarenas",10
"5719",2005,2,"Puntarenas",3
"5720",2005,3,"Puntarenas",11
"5721",2005,4,"Puntarenas",34
"5722",2005,5,"Puntarenas",143
"5723",2005,6,"Puntarenas",419
"5724",2005,7,"Puntarenas",724
"5725",2005,8,"Puntarenas",677
"5726",2005,9,"Puntarenas",684
"5727",2005,10,"Puntarenas",289
"5728",2005,11,"Puntarenas",153
"5729",2005,12,"Puntarenas",75
"5730",2006,1,"Puntarenas",15
"5731",2006,2,"Puntarenas",6
"5732",2006,3,"Puntarenas",10
"5733",2006,4,"Puntarenas",6
"5734",2006,5,"Puntarenas",12
"5735",2006,6,"Puntarenas",94
"5736",2006,7,"Puntarenas",120
"5737",2006,8,"Puntarenas",84
"5738",2006,9,"Puntarenas",88
"5739",2006,10,"Puntarenas",70
"5740",2006,11,"Puntarenas",98
"5741",2006,12,"Puntarenas",110
"5742",2007,1,"Puntarenas",137
"5743",2007,2,"Puntarenas",104
"5744",2007,3,"Puntarenas",29
"5745",2007,4,"Puntarenas",12
"5746",2007,5,"Puntarenas",24
"5747",2007,6,"Puntarenas",119
"5748",2007,7,"Puntarenas",258
"5749",2007,8,"Puntarenas",398
"5750",2007,9,"Puntarenas",363
"5751",2007,10,"Puntarenas",120
"5752",2007,11,"Puntarenas",70
