"ew_start","sum_of_cases","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2021-04-04,532,19,6,"AM",141.111111111111,733.935691318328,409.425825159898
2021-04-11,454,17,0,"AM",109.333333333333,518.752411575563,320.737120600104
2021-04-18,401,23,5,"AM",156.037037037037,752.774919614148,465.398394912169
2021-04-25,453,17,6,"AM",131.777777777778,708.688102893891,376.770123385019
2021-05-02,432,18,4,"AM",128.962962962963,658,374.420306677487
2021-05-09,452,16,0,"AM",104.666666666667,506.128617363344,304.409269712665
2021-05-16,340,22,7,"AM",158.851851851852,803.463022508039,467.748211619702
2021-05-23,326,18,5,"AM",132.703703703704,689.655948553055,383.759140474973
2021-05-30,358,13,0,"AM",90.6666666666667,468.257234726688,255.425717050347
2021-06-06,347,12,0,"AM",86,455.633440514469,239.097866162907
2021-06-13,287,16,3,"AM",115.888888888889,601.096463022508,332.425771105122
2021-06-20,272,12,0,"AM",86,455.633440514469,239.097866162907
2021-06-27,248,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2021-07-04,292,14,3,"AM",106.555555555556,575.848874598071,299.770069330244
2021-07-11,214,14,0,"AM",95.3333333333333,480.881028938907,271.753567937786
2021-07-18,227,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2021-07-25,185,9,0,"AM",72,417.762057877813,190.114313500589
2021-08-01,200,11,0,"AM",81.3333333333333,443.009646302251,222.770015275468
2021-08-08,176,10,0,"AM",76.6666666666667,430.385852090032,206.442164388029
2021-08-15,142,11,0,"AM",81.3333333333333,443.009646302251,222.770015275468
2021-08-22,120,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2021-08-29,111,10,0,"AM",76.6666666666667,430.385852090032,206.442164388029
2021-09-05,132,10,0,"AM",76.6666666666667,430.385852090032,206.442164388029
2021-09-12,89,9,0,"AM",72,417.762057877813,190.114313500589
2021-09-19,99,7,0,"AM",62.6666666666667,392.514469453376,157.458611725711
2021-09-26,78,7,0,"AM",62.6666666666667,392.514469453376,157.458611725711
2021-10-03,83,7,0,"AM",62.6666666666667,392.514469453376,157.458611725711
2021-10-10,71,5,0,"AM",53.3333333333333,367.266881028939,124.802909950832
2021-10-17,99,6,0,"AM",58,379.890675241158,141.130760838271
2021-10-24,63,5,0,"AM",53.3333333333333,367.266881028939,124.802909950832
2021-10-31,71,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2021-11-07,95,5,0,"AM",53.3333333333333,367.266881028939,124.802909950832
2021-11-14,149,6,0,"AM",58,379.890675241158,141.130760838271
2021-11-21,146,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2021-11-28,140,6,8,"AM",87.9259259259259,633.138263665595,215.841431218158
2021-12-05,164,5,0,"AM",53.3333333333333,367.266881028939,124.802909950832
2021-12-12,134,13,0,"AM",90.6666666666667,468.257234726688,255.425717050347
2021-12-19,92,7,0,"AM",62.6666666666667,392.514469453376,157.458611725711
2021-12-26,6,5,0,"AM",53.3333333333333,367.266881028939,124.802909950832
2022-01-02,210,6,6,"AM",80.4444444444444,569.826366559486,197.163763623186
2022-01-09,163,11,0,"AM",81.3333333333333,443.009646302251,222.770015275468
2022-01-16,133,9,0,"AM",72,417.762057877813,190.114313500589
2022-01-23,171,11,0,"AM",81.3333333333333,443.009646302251,222.770015275468
2022-01-30,180,9,0,"AM",72,417.762057877813,190.114313500589
2022-02-06,175,6,0,"AM",58,379.890675241158,141.130760838271
2022-02-13,212,10,0,"AM",76.6666666666667,430.385852090032,206.442164388029
2022-02-20,191,13,0,"AM",90.6666666666667,468.257234726688,255.425717050347
2022-02-27,242,12,0,"AM",86,455.633440514469,239.097866162907
2022-03-06,226,10,0,"AM",76.6666666666667,430.385852090032,206.442164388029
2022-03-13,267,14,0,"AM",95.3333333333333,480.881028938907,271.753567937786
2022-03-20,262,17,4,"AM",124.296296296296,645.376205787781,358.092455790047
2022-03-27,272,14,5,"AM",114.037037037037,639.16077170418,318.447736925215
2022-04-03,219,15,0,"AM",100,493.504823151125,288.081418825225
2022-04-10,224,16,4,"AM",119.62962962963,632.752411575563,341.764604902608
2022-04-17,255,15,5,"AM",118.703703703704,651.784565916399,334.775587812655
2022-04-24,218,16,0,"AM",104.666666666667,506.128617363344,304.409269712665
2022-05-01,241,16,5,"AM",123.37037037037,664.408360128617,351.103438700094
2022-05-08,284,14,0,"AM",95.3333333333333,480.881028938907,271.753567937786
2022-05-15,293,19,4,"AM",133.62962962963,670.623794212219,390.748157564926
2022-05-22,252,20,4,"AM",138.296296296296,683.247588424437,407.076008452365
2022-05-29,220,17,5,"AM",128.037037037037,677.032154340836,367.431289587533
2022-06-05,176,17,4,"AM",124.296296296296,645.376205787781,358.092455790047
2022-06-12,194,17,3,"AM",120.555555555556,613.720257234727,348.753621992562
2022-06-19,131,11,0,"AM",81.3333333333333,443.009646302251,222.770015275468
2022-06-26,125,10,3,"AM",87.8888888888889,525.353697749196,234.458665780486
2022-07-03,155,9,0,"AM",72,417.762057877813,190.114313500589
2022-07-10,159,5,0,"AM",53.3333333333333,367.266881028939,124.802909950832
2022-07-17,127,11,0,"AM",81.3333333333333,443.009646302251,222.770015275468
2022-07-24,105,11,0,"AM",81.3333333333333,443.009646302251,222.770015275468
2022-07-31,139,12,0,"AM",86,455.633440514469,239.097866162907
2022-08-07,88,10,0,"AM",76.6666666666667,430.385852090032,206.442164388029
2022-08-14,96,10,0,"AM",76.6666666666667,430.385852090032,206.442164388029
2022-08-21,59,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2022-08-28,76,7,0,"AM",62.6666666666667,392.514469453376,157.458611725711
2022-09-04,113,3,0,"AM",44,342.019292604502,92.1472081759534
2022-09-11,186,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2022-09-18,202,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2022-09-25,295,6,0,"AM",58,379.890675241158,141.130760838271
2022-10-02,317,5,0,"AM",53.3333333333333,367.266881028939,124.802909950832
2022-10-09,315,6,0,"AM",58,379.890675241158,141.130760838271
2022-10-16,269,11,3,"AM",92.5555555555556,537.977491961415,250.786516667926
2022-10-23,252,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2022-10-30,323,6,0,"AM",58,379.890675241158,141.130760838271
2022-11-06,363,13,4,"AM",105.62962962963,594.881028938907,292.78105224029
2022-11-13,294,5,3,"AM",64.5555555555556,462.234726688103,152.81941134329
2022-11-20,317,11,5,"AM",100.037037037037,601.289389067524,269.464184262897
2022-11-27,294,12,0,"AM",86,455.633440514469,239.097866162907
2022-12-04,267,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2022-12-11,345,9,0,"AM",72,417.762057877813,190.114313500589
2022-12-18,293,9,3,"AM",83.2222222222222,512.729903536977,218.130814893047
2022-12-25,326,10,0,"AM",76.6666666666667,430.385852090032,206.442164388029
2023-01-01,661,8,6,"AM",89.7777777777778,595.073954983923,229.819465398065
2023-01-08,607,6,0,"AM",58,379.890675241158,141.130760838271
2023-01-15,648,9,3,"AM",83.2222222222222,512.729903536977,218.130814893047
2023-01-22,669,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2023-01-29,792,11,5,"AM",100.037037037037,601.289389067524,269.464184262897
2023-02-05,710,12,0,"AM",86,455.633440514469,239.097866162907
2023-02-12,497,16,5,"AM",123.37037037037,664.408360128617,351.103438700094
2023-02-19,462,14,4,"AM",110.296296296296,607.504823151125,309.10890312773
2023-02-26,506,18,4,"AM",128.962962962963,658,374.420306677487
2023-03-05,496,15,4,"AM",114.962962962963,620.128617363344,325.436754015169
2023-03-12,447,13,7,"AM",116.851851851852,689.848874598071,320.797553632748
2023-03-19,411,17,4,"AM",124.296296296296,645.376205787781,358.092455790047
2023-03-26,375,19,4,"AM",133.62962962963,670.623794212219,390.748157564926
2023-04-02,363,13,4,"AM",105.62962962963,594.881028938907,292.78105224029
2023-04-09,419,16,4,"AM",119.62962962963,632.752411575563,341.764604902608
2023-04-16,460,15,5,"AM",118.703703703704,651.784565916399,334.775587812655
2023-04-23,414,16,4,"AM",119.62962962963,632.752411575563,341.764604902608
2023-04-30,455,12,4,"AM",100.962962962963,582.257234726688,276.453201352851
2023-05-07,333,21,6,"AM",150.444444444444,759.183279742765,442.081526934776
2023-05-14,423,16,4,"AM",119.62962962963,632.752411575563,341.764604902608
2023-05-21,344,12,4,"AM",100.962962962963,582.257234726688,276.453201352851
2023-05-28,285,13,0,"AM",90.6666666666667,468.257234726688,255.425717050347
2023-06-04,239,10,5,"AM",95.3703703703704,588.665594855305,253.136333375458
2023-06-11,228,9,4,"AM",86.962962962963,544.385852090032,227.469648690533
2023-06-18,245,13,0,"AM",90.6666666666667,468.257234726688,255.425717050347
2023-06-25,231,10,4,"AM",91.6296296296296,557.009646302251,243.797499577972
2023-07-02,269,12,0,"AM",86,455.633440514469,239.097866162907
2023-07-09,268,12,0,"AM",86,455.633440514469,239.097866162907
2023-07-16,259,9,0,"AM",72,417.762057877813,190.114313500589
2023-07-23,264,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2023-07-30,192,9,0,"AM",72,417.762057877813,190.114313500589
2023-08-06,175,8,4,"AM",82.2962962962963,531.762057877814,211.141797803093
2023-08-13,216,9,0,"AM",72,417.762057877813,190.114313500589
2023-08-20,202,8,0,"AM",67.3333333333333,405.138263665595,173.78646261315
2023-08-27,186,10,0,"AM",76.6666666666667,430.385852090032,206.442164388029
2023-09-03,177,4,0,"AM",48.6666666666667,354.64308681672,108.475059063393
2023-09-10,183,6,0,"AM",58,379.890675241158,141.130760838271
2023-09-17,173,12,6,"AM",108.444444444444,645.569131832797,295.130868947822
2023-09-24,164,9,0,"AM",72,417.762057877813,190.114313500589
2023-10-01,170,7,0,"AM",62.6666666666667,392.514469453376,157.458611725711
2023-10-08,137,9,0,"AM",72,417.762057877813,190.114313500589
2023-10-15,197,7,0,"AM",62.6666666666667,392.514469453376,157.458611725711
2023-10-22,162,7,0,"AM",62.6666666666667,392.514469453376,157.458611725711
2023-10-29,151,6,0,"AM",58,379.890675241158,141.130760838271
2023-11-05,245,9,0,"AM",72,417.762057877813,190.114313500589
2023-11-12,195,10,3,"AM",87.8888888888889,525.353697749196,234.458665780486
2023-11-19,235,9,0,"AM",72,417.762057877813,190.114313500589
2023-11-26,289,10,3,"AM",87.8888888888889,525.353697749196,234.458665780486
2023-12-03,318,13,0,"AM",90.6666666666667,468.257234726688,255.425717050347
2023-12-10,365,20,4,"AM",138.296296296296,683.247588424437,407.076008452365
2023-12-17,416,27,10,"AM",193.407407407407,961.549839228296,577.403967449356
2023-12-24,568,51,16,"AM",327.851851851852,1454.45659163987,1025.30539153282
2023-12-31,1798,92,28,"AM",564.074074074074,2351.90353697749,1806.81328348766
2024-01-07,1825,81,21,"AM",486.555555555556,1991.4501607717,1561.83508714342
2024-01-14,2295,90,27,"AM",551,2295,1764.81874791529
2024-01-21,1724,85,23,"AM",512.703703703704,2105.25723472669,1645.82415828815
2024-01-28,1656,63,19,"AM",395.074074074074,1700.90996784566,1249.25610357454
2024-02-04,1318,71,22,"AM",443.62962962963,1896.86816720257,1407.89541206652
2024-02-11,1021,75,20,"AM",454.814814814815,1884.05144694534,1454.5291480213
2024-02-18,284,100,21,"AM",575.222222222222,2231.30225080386,1872.06425400477
2019-03-03,1488,7,1,"BA",918,2280.58823529412,1571.39109252916
2019-03-10,1583,7,2,"BA",901,2367.17647058824,1418.48484586482
2019-03-17,2009,9,2,"BA",1289.5,2920.35294117647,1984.32800768611
2019-03-24,2092,9,2,"BA",1289.5,2920.35294117647,1984.32800768611
2019-03-31,2305,9,2,"BA",1289.5,2920.35294117647,1984.32800768611
2019-04-07,2106,11,3,"BA",1661,3560.11764705882,2397.26492284307
2019-04-14,2405,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2019-04-21,2837,13,3,"BA",2049.5,4113.29411764706,2963.10808466436
2019-04-28,3623,16,4,"BA",2615.25,5029.64705882353,3658.96658073197
2019-05-05,3981,14,3,"BA",2243.75,4389.88235294118,3246.02966557501
